transaction_id,date,month,quarter,is_ramadan_period,product_name,category,sub_category,brand,outlet_name,outlet_type,region,city,distributor_name,qty_sold,sell_in_value,sell_out_value,stock_available
3551,2025-07-16,July,3,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Warung Malang 77,General Trade,Jawa Timur,Malang,PT Distribusi Kalimantan 5,24,2425474,1932434,229
3552,2025-06-25,June,2,False,Nuansa Minyak Goreng,Food & Beverage,Minyak Goreng,Nuansa,Swalayan Makassar 102,General Trade,Sulawesi,Makassar,PT Distribusi SumateraSelatan 2,34,808378,679821,38
3553,2025-12-26,December,4,False,Harmoni Deodoran,Personal Care,Deodoran,Harmoni,Minimarket Banjarmasin 13,Modern Trade,Kalimantan,Banjarmasin,PT Distribusi Sulawesi 8,96,1023578,937787,65
3554,2025-08-05,August,3,False,Ceria Pembersih Lantai,Household,Pembersih Lantai,Ceria,Swalayan Bandung 36,General Trade,Jawa Barat,Bandung,PT Distribusi Sulawesi 8,82,683947,618007,260
3555,2025-11-19,November,4,False,Harmoni Susu Bubuk,Food & Beverage,Susu Bubuk,Harmoni,Minimarket Bogor 33,General Trade,Jawa Barat,Bogor,PT Distribusi JawaBarat 7,27,645033,587805,455
3556,2025-11-14,November,4,False,Segar Alam Susu Bubuk,Food & Beverage,Susu Bubuk,Segar Alam,Swalayan Bekasi 16,General Trade,Jawa Barat,Bekasi,PT Distribusi Sulawesi 8,59,160938,120870,303
3557,2025-03-23,March,1,True,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Warung Kediri 95,Modern Trade,Jawa Timur,Kediri,PT Distribusi Jakarta 9,96,1922065,1828169,138
3558,2025-02-01,February,1,False,Nuansa Deodoran,Personal Care,Deodoran,Nuansa,Warung Jakarta Timur 22,General Trade,Jakarta,Jakarta Timur,PT Distribusi JawaTimur 12,28,313379,260537,117
3559,2025-06-19,June,2,False,Rumahku Kecap,Food & Beverage,Kecap,Rumahku,Toko Bandung 2,General Trade,Jawa Barat,Bandung,PT Distribusi SumateraUtara 6,25,1186261,946960,395
3560,2025-03-13,March,1,True,Harmoni Sampo,Personal Care,Sampo,Harmoni,Minimarket Malang 75,Modern Trade,Jawa Timur,Malang,PT Distribusi SumateraSelatan 11,37,1828745,1471564,430
3561,2025-01-26,January,1,False,Ceria Mi Instan,Food & Beverage,Mi Instan,Ceria,Minimarket Magelang 109,Modern Trade,Jawa Tengah,Magelang,PT Distribusi Sulawesi 8,125,2530006,2165758,71
3562,2025-05-14,May,2,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Toko Surabaya 78,Modern Trade,Jawa Timur,Surabaya,PT Distribusi Kalimantan 3,96,2954237,2719337,440
3563,2025-03-09,March,1,True,Nuansa Pasta Gigi,Personal Care,Pasta Gigi,Nuansa,Warung Kediri 12,General Trade,Jawa Timur,Kediri,PT Distribusi Jakarta 9,196,1457365,1330406,130
3564,2025-11-18,November,4,False,Segar Alam Sabun Cuci Piring,Household,Sabun Cuci Piring,Segar Alam,Warung Bogor 87,General Trade,Jawa Barat,Bogor,PT Distribusi SumateraUtara 6,139,509114,451004,376
3565,2025-01-04,January,1,False,Nuansa Lotion,Personal Care,Lotion,Nuansa,Minimarket Balikpapan 99,Modern Trade,Kalimantan,Balikpapan,PT Distribusi Jakarta 9,124,2116274,1607379,252
3566,2025-11-21,November,4,False,Harmoni Susu Bubuk,Food & Beverage,Susu Bubuk,Harmoni,Warung Binjai 107,Modern Trade,Sumatera Utara,Binjai,PT Distribusi Jakarta 10,51,926482,882515,387
3567,2025-03-29,March,1,True,Rumahku Minyak Goreng,Food & Beverage,Minyak Goreng,Rumahku,Swalayan Balikpapan 76,Modern Trade,Kalimantan,Balikpapan,PT Distribusi Jakarta 9,155,2150400,1659922,446
3568,2025-11-13,November,4,False,Harmoni Sabun Mandi,Personal Care,Sabun Mandi,Harmoni,Warung Jakarta Timur 22,General Trade,Jakarta,Jakarta Timur,PT Distribusi SumateraUtara 6,120,2327094,2101523,491
3569,2025-08-10,August,3,False,Ceria Lotion,Personal Care,Lotion,Ceria,Warung Surabaya 8,General Trade,Jawa Timur,Surabaya,PT Distribusi Jakarta 9,86,2719841,2354824,401
3570,2025-07-03,July,3,False,Nuansa Pewangi Pakaian,Household,Pewangi Pakaian,Nuansa,Toko Jakarta Pusat 68,Modern Trade,Jakarta,Jakarta Pusat,PT Distribusi Jakarta 9,50,2321156,1832583,396
3571,2025-06-14,June,2,False,Rumahku Pewangi Pakaian,Household,Pewangi Pakaian,Rumahku,Toko Manado 56,Modern Trade,Sulawesi,Manado,PT Distribusi JawaTimur 12,123,616129,519422,88
3572,2025-01-10,January,1,False,Nuansa Pewangi Pakaian,Household,Pewangi Pakaian,Nuansa,Warung Jakarta Pusat 66,Modern Trade,Jakarta,Jakarta Pusat,PT Distribusi Kalimantan 5,102,2072724,1614290,299
3573,2025-03-28,March,1,True,Rumahku Kecap,Food & Beverage,Kecap,Rumahku,Swalayan Makassar 40,Modern Trade,Sulawesi,Makassar,PT Distribusi SumateraUtara 4,114,2261628,1737914,299
3574,2025-07-20,July,3,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Swalayan Bekasi 72,Modern Trade,Jawa Barat,Bekasi,PT Distribusi Kalimantan 3,45,819935,778940,4
3575,2025-02-24,February,1,False,Segar Alam Mi Instan,Food & Beverage,Mi Instan,Segar Alam,Minimarket Surabaya 24,Modern Trade,Jawa Timur,Surabaya,PT Distribusi SumateraUtara 6,104,754654,697371,153
3576,2025-08-17,August,3,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Minimarket Jakarta Selatan 71,Modern Trade,Jakarta,Jakarta Selatan,PT Distribusi JawaBarat 7,49,2520371,2331116,450
3577,2025-04-03,April,2,False,Harmoni Deterjen,Household,Deterjen,Harmoni,Toko Bandung 2,General Trade,Jawa Barat,Bandung,PT Distribusi SumateraSelatan 2,44,731680,590105,140
3578,2025-02-14,February,1,False,Nuansa Lotion,Personal Care,Lotion,Nuansa,Minimarket Surabaya 73,General Trade,Jawa Timur,Surabaya,PT Distribusi Jakarta 10,45,2541507,1912820,6
3579,2025-11-07,November,4,False,Rumahku Pewangi Pakaian,Household,Pewangi Pakaian,Rumahku,Warung Balikpapan 84,Modern Trade,Kalimantan,Balikpapan,PT Distribusi JawaBarat 7,101,764042,719146,227
3580,2025-01-21,January,1,False,Nuansa Pasta Gigi,Personal Care,Pasta Gigi,Nuansa,Warung Bekasi 53,General Trade,Jawa Barat,Bekasi,PT Distribusi JawaBarat 7,1,1150066,1105522,456
3581,2025-06-25,June,2,False,Segar Alam Pembersih Lantai,Household,Pembersih Lantai,Segar Alam,Minimarket Semarang 108,General Trade,Jawa Tengah,Semarang,PT Distribusi SumateraSelatan 1,149,1565429,1329003,94
3582,2025-02-04,February,1,False,Segar Alam Teh Celup,Food & Beverage,Teh Celup,Segar Alam,Minimarket Semarang 108,General Trade,Jawa Tengah,Semarang,PT Distribusi Kalimantan 5,11,128697,117751,314
3583,2025-02-08,February,1,False,Harmoni Sabun Mandi,Personal Care,Sabun Mandi,Harmoni,Warung Kediri 95,Modern Trade,Jawa Timur,Kediri,PT Distribusi SumateraSelatan 2,148,971094,783177,390
3584,2025-04-13,April,2,False,Segar Alam Mi Instan,Food & Beverage,Mi Instan,Segar Alam,Swalayan Binjai 80,General Trade,Sumatera Utara,Binjai,PT Distribusi Kalimantan 3,35,722439,591325,237
3585,2025-02-17,February,1,False,Ceria Sampo,Personal Care,Sampo,Ceria,Swalayan Balikpapan 76,Modern Trade,Kalimantan,Balikpapan,PT Distribusi SumateraUtara 4,98,74280,67580,214
3586,2025-01-11,January,1,False,Ceria Mi Instan,Food & Beverage,Mi Instan,Ceria,Toko Solo 19,General Trade,Jawa Tengah,Solo,PT Distribusi Sulawesi 8,125,2814364,2134899,204
3587,2025-05-24,May,2,False,Harmoni Susu Bubuk,Food & Beverage,Susu Bubuk,Harmoni,Minimarket Magelang 15,General Trade,Jawa Tengah,Magelang,PT Distribusi SumateraSelatan 11,108,280237,240729,223
3588,2025-03-08,March,1,True,Harmoni Susu Bubuk,Food & Beverage,Susu Bubuk,Harmoni,Swalayan Banjarmasin 37,Modern Trade,Kalimantan,Banjarmasin,PT Distribusi SumateraUtara 4,189,2148629,1616573,293
3589,2025-06-16,June,2,False,Harmoni Deodoran,Personal Care,Deodoran,Harmoni,Toko Manado 60,General Trade,Sulawesi,Manado,PT Distribusi Kalimantan 3,52,1188237,1006961,227
3590,2025-08-06,August,3,False,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Toko Solo 19,General Trade,Jawa Tengah,Solo,PT Distribusi SumateraUtara 4,29,912290,890485,453
3591,2025-04-12,April,2,False,Segar Alam Sabun Cuci Piring,Household,Sabun Cuci Piring,Segar Alam,Warung Bekasi 53,General Trade,Jawa Barat,Bekasi,PT Distribusi SumateraSelatan 2,4,2746577,2651756,316
3592,2025-05-13,May,2,False,Nuansa Lotion,Personal Care,Lotion,Nuansa,Swalayan Banjarmasin 92,General Trade,Kalimantan,Banjarmasin,PT Distribusi SumateraSelatan 2,112,1306908,1021426,102
3593,2025-02-20,February,1,False,Harmoni Susu Bubuk,Food & Beverage,Susu Bubuk,Harmoni,Swalayan Jakarta Pusat 45,Modern Trade,Jakarta,Jakarta Pusat,PT Distribusi Kalimantan 5,74,537815,516593,100
3594,2025-08-24,August,3,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Toko Manado 60,General Trade,Sulawesi,Manado,PT Distribusi Sulawesi 8,100,2245126,1870780,486
3595,2025-08-04,August,3,False,Harmoni Sabun Cuci Piring,Household,Sabun Cuci Piring,Harmoni,Minimarket Bogor 5,Modern Trade,Jawa Barat,Bogor,PT Distribusi JawaBarat 7,54,1102803,980406,92
3596,2025-11-16,November,4,False,Harmoni Sabun Mandi,Personal Care,Sabun Mandi,Harmoni,Minimarket Binjai 105,General Trade,Sumatera Utara,Binjai,PT Distribusi Kalimantan 5,110,341342,293171,439
3597,2025-06-24,June,2,False,Harmoni Sampo,Personal Care,Sampo,Harmoni,Warung Jakarta Pusat 66,Modern Trade,Jakarta,Jakarta Pusat,PT Distribusi Jakarta 9,113,132933,130213,427
3598,2025-09-11,September,3,False,Nuansa Minyak Goreng,Food & Beverage,Minyak Goreng,Nuansa,Warung Banjarmasin 79,Modern Trade,Kalimantan,Banjarmasin,PT Distribusi Jakarta 10,49,773247,633250,93
3599,2025-01-22,January,1,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Swalayan Banjarmasin 37,Modern Trade,Kalimantan,Banjarmasin,PT Distribusi Jakarta 9,57,1917708,1573978,395
3600,2025-05-17,May,2,False,Ceria Sampo,Personal Care,Sampo,Ceria,Minimarket Balikpapan 99,Modern Trade,Kalimantan,Balikpapan,PT Distribusi Sulawesi 8,44,968654,786347,219
3601,2025-06-21,June,2,False,Segar Alam Sabun Cuci Piring,Household,Sabun Cuci Piring,Segar Alam,Swalayan Semarang 26,Modern Trade,Jawa Tengah,Semarang,PT Distribusi Jakarta 9,100,2451656,1982829,291
3602,2025-01-06,January,1,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Swalayan Banjarmasin 46,General Trade,Kalimantan,Banjarmasin,PT Distribusi Kalimantan 5,138,1600731,1474965,193
3603,2025-03-12,March,1,True,Segar Alam Susu Bubuk,Food & Beverage,Susu Bubuk,Segar Alam,Swalayan Bekasi 72,Modern Trade,Jawa Barat,Bekasi,PT Distribusi Jakarta 10,15,1719298,1561620,88
3604,2025-04-12,April,2,False,Ceria Mi Instan,Food & Beverage,Mi Instan,Ceria,Toko Manado 56,Modern Trade,Sulawesi,Manado,PT Distribusi JawaTimur 12,69,315160,283692,490
3605,2025-01-02,January,1,False,Nuansa Minyak Goreng,Food & Beverage,Minyak Goreng,Nuansa,Minimarket Manado 44,General Trade,Sulawesi,Manado,PT Distribusi SumateraUtara 4,129,1464387,1309072,160
3606,2025-09-04,September,3,False,Nuansa Pewangi Pakaian,Household,Pewangi Pakaian,Nuansa,Swalayan Malang 35,Modern Trade,Jawa Timur,Malang,PT Distribusi Kalimantan 3,24,1689196,1549002,120
3607,2025-06-14,June,2,False,Harmoni Sabun Cuci Piring,Household,Sabun Cuci Piring,Harmoni,Swalayan Balikpapan 76,Modern Trade,Kalimantan,Balikpapan,PT Distribusi Jakarta 10,5,186320,164661,112
3608,2025-09-02,September,3,False,Segar Alam Mi Instan,Food & Beverage,Mi Instan,Segar Alam,Swalayan Kediri 10,General Trade,Jawa Timur,Kediri,PT Distribusi Kalimantan 5,110,259341,212682,433
3609,2025-11-28,November,4,False,Harmoni Deterjen,Household,Deterjen,Harmoni,Warung Bekasi 53,General Trade,Jawa Barat,Bekasi,PT Distribusi JawaTimur 12,25,1281447,1026553,258
3610,2025-09-25,September,3,False,Ceria Lotion,Personal Care,Lotion,Ceria,Swalayan Bandung 36,General Trade,Jawa Barat,Bandung,PT Distribusi SumateraUtara 4,118,264871,222788,192
3611,2025-02-12,February,1,False,Segar Alam Mi Instan,Food & Beverage,Mi Instan,Segar Alam,Toko Malang 97,General Trade,Jawa Timur,Malang,PT Distribusi Sulawesi 8,90,1793311,1450741,212
3612,2025-08-28,August,3,False,Nuansa Pasta Gigi,Personal Care,Pasta Gigi,Nuansa,Warung Bogor 87,General Trade,Jawa Barat,Bogor,PT Distribusi JawaBarat 7,60,1745053,1530924,414
3613,2025-02-04,February,1,False,Rumahku Kecap,Food & Beverage,Kecap,Rumahku,Minimarket Balikpapan 85,General Trade,Kalimantan,Balikpapan,PT Distribusi Kalimantan 5,23,2228803,1862691,264
3614,2025-11-08,November,4,False,Rumahku Minyak Goreng,Food & Beverage,Minyak Goreng,Rumahku,Minimarket Bogor 5,Modern Trade,Jawa Barat,Bogor,PT Distribusi SumateraSelatan 1,39,1949228,1675043,356
3615,2025-03-27,March,1,True,Rumahku Minyak Goreng,Food & Beverage,Minyak Goreng,Rumahku,Minimarket Semarang 108,General Trade,Jawa Tengah,Semarang,PT Distribusi SumateraSelatan 2,4,3105972,2549552,20
3616,2025-12-24,December,4,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Warung Balikpapan 84,Modern Trade,Kalimantan,Balikpapan,PT Distribusi Jakarta 9,99,135705,110832,120
3617,2025-07-06,July,3,False,Segar Alam Susu Bubuk,Food & Beverage,Susu Bubuk,Segar Alam,Toko Malang 97,General Trade,Jawa Timur,Malang,PT Distribusi JawaBarat 7,9,1465413,1402206,116
3618,2025-12-28,December,4,False,Harmoni Deodoran,Personal Care,Deodoran,Harmoni,Toko Makassar 57,Modern Trade,Sulawesi,Makassar,PT Distribusi Kalimantan 5,109,2533615,2196935,108
3619,2025-01-14,January,1,False,Harmoni Susu Bubuk,Food & Beverage,Susu Bubuk,Harmoni,Minimarket Bogor 62,General Trade,Jawa Barat,Bogor,PT Distribusi SumateraSelatan 11,113,2842869,2270109,418
3620,2025-07-27,July,3,False,Segar Alam Teh Celup,Food & Beverage,Teh Celup,Segar Alam,Warung Magelang 90,General Trade,Jawa Tengah,Magelang,PT Distribusi SumateraSelatan 2,141,618912,490239,93
3621,2025-08-04,August,3,False,Segar Alam Susu Bubuk,Food & Beverage,Susu Bubuk,Segar Alam,Swalayan Balikpapan 114,Modern Trade,Kalimantan,Balikpapan,PT Distribusi Sulawesi 8,148,2744307,2235726,41
3622,2025-11-11,November,4,False,Nuansa Sabun Mandi,Personal Care,Sabun Mandi,Nuansa,Minimarket Balikpapan 99,Modern Trade,Kalimantan,Balikpapan,PT Distribusi Jakarta 9,116,2181063,1960382,220
3623,2025-06-18,June,2,False,Nuansa Deodoran,Personal Care,Deodoran,Nuansa,Swalayan Bogor 65,General Trade,Jawa Barat,Bogor,PT Distribusi SumateraUtara 6,12,1674079,1436807,105
3624,2025-10-21,October,4,False,Segar Alam Susu Bubuk,Food & Beverage,Susu Bubuk,Segar Alam,Minimarket Binjai 27,Modern Trade,Sumatera Utara,Binjai,PT Distribusi Kalimantan 5,44,2970810,2580025,316
3625,2025-09-15,September,3,False,Harmoni Sabun Cuci Piring,Household,Sabun Cuci Piring,Harmoni,Minimarket Bogor 62,General Trade,Jawa Barat,Bogor,PT Distribusi JawaBarat 7,7,1370839,1279991,326
3626,2025-06-15,June,2,False,Ceria Pembersih Lantai,Household,Pembersih Lantai,Ceria,Warung Binjai 3,Modern Trade,Sumatera Utara,Binjai,PT Distribusi SumateraSelatan 11,78,2444954,1911346,424
3627,2025-03-02,March,1,True,Rumahku Pewangi Pakaian,Household,Pewangi Pakaian,Rumahku,Warung Malang 59,Modern Trade,Jawa Timur,Malang,PT Distribusi SumateraSelatan 1,95,3874553,3669135,216
3628,2025-12-25,December,4,False,Harmoni Sabun Cuci Piring,Household,Sabun Cuci Piring,Harmoni,Swalayan Kediri 10,General Trade,Jawa Timur,Kediri,PT Distribusi Jakarta 9,103,2913845,2670120,15
3629,2025-07-28,July,3,False,Harmoni Susu Bubuk,Food & Beverage,Susu Bubuk,Harmoni,Minimarket Binjai 27,Modern Trade,Sumatera Utara,Binjai,PT Distribusi Kalimantan 3,16,342461,288526,83
3630,2025-10-23,October,4,False,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Swalayan Binjai 115,Modern Trade,Sumatera Utara,Binjai,PT Distribusi SumateraSelatan 1,122,853871,825698,297
3631,2025-10-25,October,4,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Minimarket Balikpapan 99,Modern Trade,Kalimantan,Balikpapan,PT Distribusi Jakarta 9,21,2872363,2811742,417
3632,2025-10-02,October,4,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Warung Medan 63,Modern Trade,Sumatera Utara,Medan,PT Distribusi SumateraSelatan 2,144,695580,588666,165
3633,2025-04-15,April,2,False,Harmoni Sabun Cuci Piring,Household,Sabun Cuci Piring,Harmoni,Swalayan Manado 103,Modern Trade,Sulawesi,Manado,PT Distribusi SumateraUtara 4,119,429320,367169,468
3634,2025-01-04,January,1,False,Segar Alam Mi Instan,Food & Beverage,Mi Instan,Segar Alam,Minimarket Binjai 55,General Trade,Sumatera Utara,Binjai,PT Distribusi Kalimantan 5,68,769808,649103,149
3635,2025-03-22,March,1,True,Nuansa Sabun Mandi,Personal Care,Sabun Mandi,Nuansa,Minimarket Binjai 27,Modern Trade,Sumatera Utara,Binjai,PT Distribusi JawaTimur 12,193,4103864,3978066,120
3636,2025-02-14,February,1,False,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Minimarket Balikpapan 99,Modern Trade,Kalimantan,Balikpapan,PT Distribusi SumateraUtara 4,84,1318721,1197438,327
3637,2025-11-04,November,4,False,Rumahku Pewangi Pakaian,Household,Pewangi Pakaian,Rumahku,Warung Binjai 3,Modern Trade,Sumatera Utara,Binjai,PT Distribusi SumateraSelatan 2,73,1554884,1443352,312
3638,2025-08-03,August,3,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Minimarket Lubuklinggau 4,General Trade,Sumatera Selatan,Lubuklinggau,PT Distribusi JawaBarat 7,46,316377,282174,419
3639,2025-10-03,October,4,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Swalayan Bogor 25,Modern Trade,Jawa Barat,Bogor,PT Distribusi SumateraSelatan 1,95,1134074,1110410,271
3640,2025-03-25,March,1,True,Ceria Lotion,Personal Care,Lotion,Ceria,Toko Bekasi 30,Modern Trade,Jawa Barat,Bekasi,PT Distribusi Jakarta 9,184,1702047,1534392,125
3641,2025-01-28,January,1,False,Rumahku Pewangi Pakaian,Household,Pewangi Pakaian,Rumahku,Toko Solo 19,General Trade,Jawa Tengah,Solo,PT Distribusi JawaTimur 12,20,2004161,1837166,57
3642,2025-08-01,August,3,False,Segar Alam Teh Celup,Food & Beverage,Teh Celup,Segar Alam,Swalayan Bogor 65,General Trade,Jawa Barat,Bogor,PT Distribusi SumateraSelatan 1,99,2709262,2266807,328
3643,2025-05-19,May,2,False,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Minimarket Makassar 29,Modern Trade,Sulawesi,Makassar,PT Distribusi SumateraSelatan 11,30,1491749,1421780,270
3644,2025-10-24,October,4,False,Ceria Pembersih Lantai,Household,Pembersih Lantai,Ceria,Toko Malang 97,General Trade,Jawa Timur,Malang,PT Distribusi SumateraSelatan 1,27,1642215,1477357,129
3645,2025-10-25,October,4,False,Nuansa Pewangi Pakaian,Household,Pewangi Pakaian,Nuansa,Minimarket Balikpapan 85,General Trade,Kalimantan,Balikpapan,PT Distribusi Kalimantan 3,131,440714,363840,102
3646,2025-08-18,August,3,False,Harmoni Sabun Cuci Piring,Household,Sabun Cuci Piring,Harmoni,Swalayan Solo 6,General Trade,Jawa Tengah,Solo,PT Distribusi SumateraSelatan 2,122,278166,268566,500
3647,2025-03-21,March,1,True,Segar Alam Susu Bubuk,Food & Beverage,Susu Bubuk,Segar Alam,Warung Jakarta Pusat 81,Modern Trade,Jakarta,Jakarta Pusat,PT Distribusi Kalimantan 5,15,2690487,2562318,104
3648,2025-01-16,January,1,False,Ceria Mi Instan,Food & Beverage,Mi Instan,Ceria,Warung Jakarta Pusat 81,Modern Trade,Jakarta,Jakarta Pusat,PT Distribusi Jakarta 9,9,2220893,1992902,443
3649,2025-02-03,February,1,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Warung Surabaya 21,Modern Trade,Jawa Timur,Surabaya,PT Distribusi JawaBarat 7,39,2267495,1786987,484
3650,2025-08-01,August,3,False,Segar Alam Mi Instan,Food & Beverage,Mi Instan,Segar Alam,Warung Jakarta Pusat 23,General Trade,Jakarta,Jakarta Pusat,PT Distribusi SumateraSelatan 11,76,1304715,1231341,167
3651,2025-01-16,January,1,False,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Minimarket Magelang 109,Modern Trade,Jawa Tengah,Magelang,PT Distribusi SumateraSelatan 1,118,667842,580193,337
3652,2025-10-24,October,4,False,Harmoni Kecap,Food & Beverage,Kecap,Harmoni,Minimarket Surabaya 73,General Trade,Jawa Timur,Surabaya,PT Distribusi Kalimantan 3,120,2698056,2194572,38
3653,2025-08-03,August,3,False,Segar Alam Mi Instan,Food & Beverage,Mi Instan,Segar Alam,Minimarket Jakarta Timur 1,General Trade,Jakarta,Jakarta Timur,PT Distribusi JawaBarat 7,29,2565914,2446466,197
3654,2025-02-26,February,1,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Swalayan Manado 103,Modern Trade,Sulawesi,Manado,PT Distribusi Sulawesi 8,104,1693802,1321943,285
3655,2025-01-17,January,1,False,Ceria Mi Instan,Food & Beverage,Mi Instan,Ceria,Warung Palembang 18,General Trade,Sumatera Selatan,Palembang,PT Distribusi SumateraSelatan 1,62,2671022,2077015,29
3656,2025-11-22,November,4,False,Harmoni Sabun Cuci Piring,Household,Sabun Cuci Piring,Harmoni,Swalayan Manado 103,Modern Trade,Sulawesi,Manado,PT Distribusi Kalimantan 3,108,866288,783712,451
3657,2025-05-16,May,2,False,Ceria Lotion,Personal Care,Lotion,Ceria,Swalayan Malang 35,Modern Trade,Jawa Timur,Malang,PT Distribusi SumateraUtara 4,84,2545032,2132079,333
3658,2025-04-05,April,2,False,Harmoni Deterjen,Household,Deterjen,Harmoni,Minimarket Bogor 33,General Trade,Jawa Barat,Bogor,PT Distribusi SumateraUtara 6,134,2904084,2726655,248
3659,2025-01-04,January,1,False,Ceria Sampo,Personal Care,Sampo,Ceria,Warung Jakarta Pusat 23,General Trade,Jakarta,Jakarta Pusat,PT Distribusi SumateraSelatan 1,76,2826310,2724570,73
3660,2025-06-02,June,2,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Minimarket Balikpapan 85,General Trade,Kalimantan,Balikpapan,PT Distribusi SumateraUtara 6,56,1760528,1562000,299
